	sample_id	locus	sequence_length	mapped_reads	unmapped_reads
43	R0024-SP_S38.rg	pntA_MLST_Lepto	525	2	0
44	R0024-SP_S38.rg	prpE_MLST_Brucella	468	2	0
45	R0024-SP_S38.rg	putA_MLST_Brucella	527	0	0
46	R0024-SP_S38.rg	ribC_MLST_Bartonella	349	1	1
47	R0024-SP_S38.rg	rnpB_MLST_Bartonella	297	1281	593
48	R0024-SP_S38.rg	rpoB_MLST_Bartonella	363	1620	1034
49	R0024-SP_S38.rg	soxA_1_MLST_Brucella	486	0	0
50	R0024-SP_S38.rg	sucA_MLST_Lepto	447	0	0
51	R0024-SP_S38.rg	trpE_MLST_Brucella	486	12	0
52	R0024-SP_S38.rg	*	0	0	6717646
0	R0025-SP_S52.rg	Cox2_MST_Coxiella	356	0	0
1	R0025-SP_S52.rg	Cox5_MST_Coxiella	353	0	0
2	R0025-SP_S52.rg	Cox18_MST_Coxiella	516	0	0
3	R0025-SP_S52.rg	Cox20_MST_Coxiella	585	0	0
4	R0025-SP_S52.rg	Cox22_MST_Coxiella	340	0	0
5	R0025-SP_S52.rg	Cox37_MST_Coxiella	422	0	0
6	R0025-SP_S52.rg	Cox51_MST_Coxiella	634	0	0
7	R0025-SP_S52.rg	Cox56_MST_Coxiella	452	0	0
8	R0025-SP_S52.rg	Cox57_MST_Coxiella	565	0	0
9	R0025-SP_S52.rg	Cox61_MST_Coxiella	569	0	0
10	R0025-SP_S52.rg	acnA_MLST_Brucella	490	0	0
11	R0025-SP_S52.rg	adk_MLST_Lepto	430	0	0
12	R0025-SP_S52.rg	aroA_MLST_Brucella	565	0	0
13	R0025-SP_S52.rg	batR_1_MLST_Bartonella	487	0	0
14	R0025-SP_S52.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0025-SP_S52.rg	caiA_MLST_Brucella	449	0	0
16	R0025-SP_S52.rg	caiB_MLST_Lepto	402	0	0
17	R0025-SP_S52.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0025-SP_S52.rg	csdB_MLST_Brucella	487	0	0
19	R0025-SP_S52.rg	ddlA_MLST_Brucella	553	0	0
20	R0025-SP_S52.rg	dnaK_MLST_Brucella	470	0	0
21	R0025-SP_S52.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0025-SP_S52.rg	flaA_MLST_Bartonella	517	0	0
23	R0025-SP_S52.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0025-SP_S52.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0025-SP_S52.rg	fumC_MLST_Brucella	452	0	0
26	R0025-SP_S52.rg	gap_MLST_Brucella	589	0	0
27	R0025-SP_S52.rg	glk_MLST_Brucella	475	0	0
28	R0025-SP_S52.rg	glmU_MLST_Lepto	444	0	0
29	R0025-SP_S52.rg	gltA_MLST_Bartonella	338	0	0
30	R0025-SP_S52.rg	groEL_MLST_Bartonella	442	0	0
31	R0025-SP_S52.rg	gyrB_MLST_Brucella	469	0	0
32	R0025-SP_S52.rg	icdA_MLST_Lepto	557	0	0
33	R0025-SP_S52.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0025-SP_S52.rg	leuA_MLST_Brucella	482	0	0
35	R0025-SP_S52.rg	lipL32_MLST_Lepto	450	0	0
36	R0025-SP_S52.rg	lipL41_MLST_Lepto	493	0	0
37	R0025-SP_S52.rg	mreA_MLST_Lepto	435	0	0
38	R0025-SP_S52.rg	mutL_MLST_Brucella	549	0	0
39	R0025-SP_S52.rg	mviM_1_MLST_Brucella	447	0	0
40	R0025-SP_S52.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0025-SP_S52.rg	omp25_MLST_Brucella	490	0	0
42	R0025-SP_S52.rg	pfkB__MLST_Lepto	432	0	0
43	R0025-SP_S52.rg	pntA_MLST_Lepto	525	0	0
44	R0025-SP_S52.rg	prpE_MLST_Brucella	468	0	0
45	R0025-SP_S52.rg	putA_MLST_Brucella	527	0	0
46	R0025-SP_S52.rg	ribC_MLST_Bartonella	349	0	0
47	R0025-SP_S52.rg	rnpB_MLST_Bartonella	297	6	2
48	R0025-SP_S52.rg	rpoB_MLST_Bartonella	363	0	0
49	R0025-SP_S52.rg	soxA_1_MLST_Brucella	486	0	0
50	R0025-SP_S52.rg	sucA_MLST_Lepto	447	0	0
51	R0025-SP_S52.rg	trpE_MLST_Brucella	486	0	0
52	R0025-SP_S52.rg	*	0	0	6368968
0	R0045-SP_S55.rg	Cox2_MST_Coxiella	356	0	0
1	R0045-SP_S55.rg	Cox5_MST_Coxiella	353	12	0
2	R0045-SP_S55.rg	Cox18_MST_Coxiella	516	2	0
3	R0045-SP_S55.rg	Cox20_MST_Coxiella	585	0	0
4	R0045-SP_S55.rg	Cox22_MST_Coxiella	340	0	0
5	R0045-SP_S55.rg	Cox37_MST_Coxiella	422	0	0
6	R0045-SP_S55.rg	Cox51_MST_Coxiella	634	0	0
7	R0045-SP_S55.rg	Cox56_MST_Coxiella	452	0	0
8	R0045-SP_S55.rg	Cox57_MST_Coxiella	565	0	0
9	R0045-SP_S55.rg	Cox61_MST_Coxiella	569	0	0
10	R0045-SP_S55.rg	acnA_MLST_Brucella	490	0	0
11	R0045-SP_S55.rg	adk_MLST_Lepto	430	0	0
12	R0045-SP_S55.rg	aroA_MLST_Brucella	565	0	0
13	R0045-SP_S55.rg	batR_1_MLST_Bartonella	487	704	174
14	R0045-SP_S55.rg	bvrR_1_MLST_Bartonella	486	20	8
15	R0045-SP_S55.rg	caiA_MLST_Brucella	449	0	0
16	R0045-SP_S55.rg	caiB_MLST_Lepto	402	0	0
17	R0045-SP_S55.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0045-SP_S55.rg	csdB_MLST_Brucella	487	0	0
19	R0045-SP_S55.rg	ddlA_MLST_Brucella	553	4	0
20	R0045-SP_S55.rg	dnaK_MLST_Brucella	470	0	0
21	R0045-SP_S55.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0045-SP_S55.rg	flaA_MLST_Bartonella	517	0	0
23	R0045-SP_S55.rg	ftsZ_B_1_MLST_Bartonella	497	20	0
24	R0045-SP_S55.rg	ftsZ_H_1_MLST_Bartonella	483	640	354
25	R0045-SP_S55.rg	fumC_MLST_Brucella	452	0	0
26	R0045-SP_S55.rg	gap_MLST_Brucella	589	0	0
27	R0045-SP_S55.rg	glk_MLST_Brucella	475	0	0
28	R0045-SP_S55.rg	glmU_MLST_Lepto	444	0	0
29	R0045-SP_S55.rg	gltA_MLST_Bartonella	338	918	538
30	R0045-SP_S55.rg	groEL_MLST_Bartonella	442	3	3
31	R0045-SP_S55.rg	gyrB_MLST_Brucella	469	0	0
32	R0045-SP_S55.rg	icdA_MLST_Lepto	557	0	0
33	R0045-SP_S55.rg	int_hyp_1_MLST_Brucella	430	134	116
34	R0045-SP_S55.rg	leuA_MLST_Brucella	482	28	0
35	R0045-SP_S55.rg	lipL32_MLST_Lepto	450	0	0
36	R0045-SP_S55.rg	lipL41_MLST_Lepto	493	0	0
37	R0045-SP_S55.rg	mreA_MLST_Lepto	435	0	0
38	R0045-SP_S55.rg	mutL_MLST_Brucella	549	0	0
39	R0045-SP_S55.rg	mviM_1_MLST_Brucella	447	6	0
40	R0045-SP_S55.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0045-SP_S55.rg	omp25_MLST_Brucella	490	0	0
42	R0045-SP_S55.rg	pfkB__MLST_Lepto	432	0	0
43	R0045-SP_S55.rg	pntA_MLST_Lepto	525	4	0
44	R0045-SP_S55.rg	prpE_MLST_Brucella	468	6	0
45	R0045-SP_S55.rg	putA_MLST_Brucella	527	0	0
46	R0045-SP_S55.rg	ribC_MLST_Bartonella	349	0	0
47	R0045-SP_S55.rg	rnpB_MLST_Bartonella	297	749	302
48	R0045-SP_S55.rg	rpoB_MLST_Bartonella	363	868	524
49	R0045-SP_S55.rg	soxA_1_MLST_Brucella	486	0	0
50	R0045-SP_S55.rg	sucA_MLST_Lepto	447	0	0
51	R0045-SP_S55.rg	trpE_MLST_Brucella	486	54	0
52	R0045-SP_S55.rg	*	0	0	11898286
0	R0062-SP_S39.rg	Cox2_MST_Coxiella	356	0	0
1	R0062-SP_S39.rg	Cox5_MST_Coxiella	353	0	0
2	R0062-SP_S39.rg	Cox18_MST_Coxiella	516	0	0
3	R0062-SP_S39.rg	Cox20_MST_Coxiella	585	0	0
4	R0062-SP_S39.rg	Cox22_MST_Coxiella	340	0	0
5	R0062-SP_S39.rg	Cox37_MST_Coxiella	422	0	0
6	R0062-SP_S39.rg	Cox51_MST_Coxiella	634	0	0
7	R0062-SP_S39.rg	Cox56_MST_Coxiella	452	0	0
8	R0062-SP_S39.rg	Cox57_MST_Coxiella	565	0	0
9	R0062-SP_S39.rg	Cox61_MST_Coxiella	569	0	0
10	R0062-SP_S39.rg	acnA_MLST_Brucella	490	0	0
11	R0062-SP_S39.rg	adk_MLST_Lepto	430	0	0
12	R0062-SP_S39.rg	aroA_MLST_Brucella	565	0	0
13	R0062-SP_S39.rg	batR_1_MLST_Bartonella	487	0	0
14	R0062-SP_S39.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0062-SP_S39.rg	caiA_MLST_Brucella	449	0	0
16	R0062-SP_S39.rg	caiB_MLST_Lepto	402	0	0
17	R0062-SP_S39.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0062-SP_S39.rg	csdB_MLST_Brucella	487	0	0
19	R0062-SP_S39.rg	ddlA_MLST_Brucella	553	0	0
20	R0062-SP_S39.rg	dnaK_MLST_Brucella	470	0	0
21	R0062-SP_S39.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0062-SP_S39.rg	flaA_MLST_Bartonella	517	0	0
23	R0062-SP_S39.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0062-SP_S39.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0062-SP_S39.rg	fumC_MLST_Brucella	452	0	0
26	R0062-SP_S39.rg	gap_MLST_Brucella	589	0	0
27	R0062-SP_S39.rg	glk_MLST_Brucella	475	0	0
28	R0062-SP_S39.rg	glmU_MLST_Lepto	444	0	0
29	R0062-SP_S39.rg	gltA_MLST_Bartonella	338	0	0
30	R0062-SP_S39.rg	groEL_MLST_Bartonella	442	0	0
31	R0062-SP_S39.rg	gyrB_MLST_Brucella	469	0	0
32	R0062-SP_S39.rg	icdA_MLST_Lepto	557	0	0
33	R0062-SP_S39.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0062-SP_S39.rg	leuA_MLST_Brucella	482	0	0
35	R0062-SP_S39.rg	lipL32_MLST_Lepto	450	0	0
36	R0062-SP_S39.rg	lipL41_MLST_Lepto	493	0	0
37	R0062-SP_S39.rg	mreA_MLST_Lepto	435	0	0
38	R0062-SP_S39.rg	mutL_MLST_Brucella	549	0	0
39	R0062-SP_S39.rg	mviM_1_MLST_Brucella	447	0	0
40	R0062-SP_S39.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0062-SP_S39.rg	omp25_MLST_Brucella	490	0	0
42	R0062-SP_S39.rg	pfkB__MLST_Lepto	432	0	0
43	R0062-SP_S39.rg	pntA_MLST_Lepto	525	0	0
44	R0062-SP_S39.rg	prpE_MLST_Brucella	468	0	0
45	R0062-SP_S39.rg	putA_MLST_Brucella	527	0	0
46	R0062-SP_S39.rg	ribC_MLST_Bartonella	349	0	0
47	R0062-SP_S39.rg	rnpB_MLST_Bartonella	297	0	0
48	R0062-SP_S39.rg	rpoB_MLST_Bartonella	363	0	0
49	R0062-SP_S39.rg	soxA_1_MLST_Brucella	486	0	0
50	R0062-SP_S39.rg	sucA_MLST_Lepto	447	0	0
51	R0062-SP_S39.rg	trpE_MLST_Brucella	486	0	0
52	R0062-SP_S39.rg	*	0	0	8335268
0	R0063-SP_S40.rg	Cox2_MST_Coxiella	356	6	6
1	R0063-SP_S40.rg	Cox5_MST_Coxiella	353	19	9
2	R0063-SP_S40.rg	Cox18_MST_Coxiella	516	17	17
3	R0063-SP_S40.rg	Cox20_MST_Coxiella	585	14	14
4	R0063-SP_S40.rg	Cox22_MST_Coxiella	340	58	0
5	R0063-SP_S40.rg	Cox37_MST_Coxiella	422	6	6
6	R0063-SP_S40.rg	Cox51_MST_Coxiella	634	49	3
7	R0063-SP_S40.rg	Cox56_MST_Coxiella	452	28	10
8	R0063-SP_S40.rg	Cox57_MST_Coxiella	565	18	6
9	R0063-SP_S40.rg	Cox61_MST_Coxiella	569	0	0
10	R0063-SP_S40.rg	acnA_MLST_Brucella	490	0	0
11	R0063-SP_S40.rg	adk_MLST_Lepto	430	0	0
12	R0063-SP_S40.rg	aroA_MLST_Brucella	565	0	0
13	R0063-SP_S40.rg	batR_1_MLST_Bartonella	487	0	0
14	R0063-SP_S40.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0063-SP_S40.rg	caiA_MLST_Brucella	449	0	0
16	R0063-SP_S40.rg	caiB_MLST_Lepto	402	0	0
17	R0063-SP_S40.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0063-SP_S40.rg	csdB_MLST_Brucella	487	0	0
19	R0063-SP_S40.rg	ddlA_MLST_Brucella	553	0	0
20	R0063-SP_S40.rg	dnaK_MLST_Brucella	470	0	0
21	R0063-SP_S40.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0063-SP_S40.rg	flaA_MLST_Bartonella	517	0	0
23	R0063-SP_S40.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0063-SP_S40.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0063-SP_S40.rg	fumC_MLST_Brucella	452	0	0
26	R0063-SP_S40.rg	gap_MLST_Brucella	589	0	0
27	R0063-SP_S40.rg	glk_MLST_Brucella	475	0	0
28	R0063-SP_S40.rg	glmU_MLST_Lepto	444	0	0
29	R0063-SP_S40.rg	gltA_MLST_Bartonella	338	0	0
30	R0063-SP_S40.rg	groEL_MLST_Bartonella	442	0	0
31	R0063-SP_S40.rg	gyrB_MLST_Brucella	469	0	0
32	R0063-SP_S40.rg	icdA_MLST_Lepto	557	0	0
33	R0063-SP_S40.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0063-SP_S40.rg	leuA_MLST_Brucella	482	0	0
35	R0063-SP_S40.rg	lipL32_MLST_Lepto	450	0	0
36	R0063-SP_S40.rg	lipL41_MLST_Lepto	493	0	0
37	R0063-SP_S40.rg	mreA_MLST_Lepto	435	0	0
38	R0063-SP_S40.rg	mutL_MLST_Brucella	549	0	0
39	R0063-SP_S40.rg	mviM_1_MLST_Brucella	447	0	0
40	R0063-SP_S40.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0063-SP_S40.rg	omp25_MLST_Brucella	490	0	0
42	R0063-SP_S40.rg	pfkB__MLST_Lepto	432	0	0
43	R0063-SP_S40.rg	pntA_MLST_Lepto	525	0	0
44	R0063-SP_S40.rg	prpE_MLST_Brucella	468	0	0
45	R0063-SP_S40.rg	putA_MLST_Brucella	527	0	0
46	R0063-SP_S40.rg	ribC_MLST_Bartonella	349	0	0
47	R0063-SP_S40.rg	rnpB_MLST_Bartonella	297	0	0
48	R0063-SP_S40.rg	rpoB_MLST_Bartonella	363	0	0
49	R0063-SP_S40.rg	soxA_1_MLST_Brucella	486	0	0
50	R0063-SP_S40.rg	sucA_MLST_Lepto	447	0	0
51	R0063-SP_S40.rg	trpE_MLST_Brucella	486	0	0
52	R0063-SP_S40.rg	*	0	0	7225674
0	R0065-SP_S41.rg	Cox2_MST_Coxiella	356	0	0
1	R0065-SP_S41.rg	Cox5_MST_Coxiella	353	0	0
2	R0065-SP_S41.rg	Cox18_MST_Coxiella	516	0	0
3	R0065-SP_S41.rg	Cox20_MST_Coxiella	585	0	0
4	R0065-SP_S41.rg	Cox22_MST_Coxiella	340	0	0
5	R0065-SP_S41.rg	Cox37_MST_Coxiella	422	0	0
6	R0065-SP_S41.rg	Cox51_MST_Coxiella	634	0	0
7	R0065-SP_S41.rg	Cox56_MST_Coxiella	452	0	0
8	R0065-SP_S41.rg	Cox57_MST_Coxiella	565	0	0
9	R0065-SP_S41.rg	Cox61_MST_Coxiella	569	0	0
10	R0065-SP_S41.rg	acnA_MLST_Brucella	490	0	0
11	R0065-SP_S41.rg	adk_MLST_Lepto	430	0	0
12	R0065-SP_S41.rg	aroA_MLST_Brucella	565	0	0
13	R0065-SP_S41.rg	batR_1_MLST_Bartonella	487	2	0
14	R0065-SP_S41.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0065-SP_S41.rg	caiA_MLST_Brucella	449	0	0
16	R0065-SP_S41.rg	caiB_MLST_Lepto	402	0	0
17	R0065-SP_S41.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0065-SP_S41.rg	csdB_MLST_Brucella	487	2	0
19	R0065-SP_S41.rg	ddlA_MLST_Brucella	553	0	0
20	R0065-SP_S41.rg	dnaK_MLST_Brucella	470	0	0
21	R0065-SP_S41.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0065-SP_S41.rg	flaA_MLST_Bartonella	517	0	0
23	R0065-SP_S41.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0065-SP_S41.rg	ftsZ_H_1_MLST_Bartonella	483	14	14
25	R0065-SP_S41.rg	fumC_MLST_Brucella	452	0	0
26	R0065-SP_S41.rg	gap_MLST_Brucella	589	0	0
27	R0065-SP_S41.rg	glk_MLST_Brucella	475	0	0
28	R0065-SP_S41.rg	glmU_MLST_Lepto	444	0	0
29	R0065-SP_S41.rg	gltA_MLST_Bartonella	338	0	0
30	R0065-SP_S41.rg	groEL_MLST_Bartonella	442	0	0
31	R0065-SP_S41.rg	gyrB_MLST_Brucella	469	0	0
32	R0065-SP_S41.rg	icdA_MLST_Lepto	557	0	0
33	R0065-SP_S41.rg	int_hyp_1_MLST_Brucella	430	5	5
34	R0065-SP_S41.rg	leuA_MLST_Brucella	482	0	0
35	R0065-SP_S41.rg	lipL32_MLST_Lepto	450	0	0
36	R0065-SP_S41.rg	lipL41_MLST_Lepto	493	0	0
37	R0065-SP_S41.rg	mreA_MLST_Lepto	435	0	0
38	R0065-SP_S41.rg	mutL_MLST_Brucella	549	0	0
39	R0065-SP_S41.rg	mviM_1_MLST_Brucella	447	0	0
40	R0065-SP_S41.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0065-SP_S41.rg	omp25_MLST_Brucella	490	0	0
42	R0065-SP_S41.rg	pfkB__MLST_Lepto	432	0	0
43	R0065-SP_S41.rg	pntA_MLST_Lepto	525	0	0
44	R0065-SP_S41.rg	prpE_MLST_Brucella	468	0	0
45	R0065-SP_S41.rg	putA_MLST_Brucella	527	0	0
46	R0065-SP_S41.rg	ribC_MLST_Bartonella	349	0	0
47	R0065-SP_S41.rg	rnpB_MLST_Bartonella	297	9	9
48	R0065-SP_S41.rg	rpoB_MLST_Bartonella	363	26	26
49	R0065-SP_S41.rg	soxA_1_MLST_Brucella	486	0	0
50	R0065-SP_S41.rg	sucA_MLST_Lepto	447	0	0
51	R0065-SP_S41.rg	trpE_MLST_Brucella	486	0	0
52	R0065-SP_S41.rg	*	0	0	7129358
0	R0067-SP_S22.rg	Cox2_MST_Coxiella	356	0	0
1	R0067-SP_S22.rg	Cox5_MST_Coxiella	353	0	0
2	R0067-SP_S22.rg	Cox18_MST_Coxiella	516	0	0
3	R0067-SP_S22.rg	Cox20_MST_Coxiella	585	0	0
4	R0067-SP_S22.rg	Cox22_MST_Coxiella	340	0	0
5	R0067-SP_S22.rg	Cox37_MST_Coxiella	422	0	0
6	R0067-SP_S22.rg	Cox51_MST_Coxiella	634	0	0
7	R0067-SP_S22.rg	Cox56_MST_Coxiella	452	0	0
8	R0067-SP_S22.rg	Cox57_MST_Coxiella	565	0	0
9	R0067-SP_S22.rg	Cox61_MST_Coxiella	569	0	0
10	R0067-SP_S22.rg	acnA_MLST_Brucella	490	0	0
11	R0067-SP_S22.rg	adk_MLST_Lepto	430	0	0
12	R0067-SP_S22.rg	aroA_MLST_Brucella	565	0	0
13	R0067-SP_S22.rg	batR_1_MLST_Bartonella	487	0	0
14	R0067-SP_S22.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0067-SP_S22.rg	caiA_MLST_Brucella	449	0	0
16	R0067-SP_S22.rg	caiB_MLST_Lepto	402	0	0
17	R0067-SP_S22.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0067-SP_S22.rg	csdB_MLST_Brucella	487	0	0
19	R0067-SP_S22.rg	ddlA_MLST_Brucella	553	0	0
20	R0067-SP_S22.rg	dnaK_MLST_Brucella	470	0	0
21	R0067-SP_S22.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0067-SP_S22.rg	flaA_MLST_Bartonella	517	0	0
23	R0067-SP_S22.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0067-SP_S22.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0067-SP_S22.rg	fumC_MLST_Brucella	452	0	0
26	R0067-SP_S22.rg	gap_MLST_Brucella	589	0	0
27	R0067-SP_S22.rg	glk_MLST_Brucella	475	0	0
28	R0067-SP_S22.rg	glmU_MLST_Lepto	444	0	0
29	R0067-SP_S22.rg	gltA_MLST_Bartonella	338	0	0
30	R0067-SP_S22.rg	groEL_MLST_Bartonella	442	0	0
31	R0067-SP_S22.rg	gyrB_MLST_Brucella	469	0	0
32	R0067-SP_S22.rg	icdA_MLST_Lepto	557	0	0
33	R0067-SP_S22.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0067-SP_S22.rg	leuA_MLST_Brucella	482	0	0
35	R0067-SP_S22.rg	lipL32_MLST_Lepto	450	0	0
36	R0067-SP_S22.rg	lipL41_MLST_Lepto	493	0	0
37	R0067-SP_S22.rg	mreA_MLST_Lepto	435	0	0
38	R0067-SP_S22.rg	mutL_MLST_Brucella	549	0	0
39	R0067-SP_S22.rg	mviM_1_MLST_Brucella	447	0	0
40	R0067-SP_S22.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0067-SP_S22.rg	omp25_MLST_Brucella	490	0	0
42	R0067-SP_S22.rg	pfkB__MLST_Lepto	432	0	0
43	R0067-SP_S22.rg	pntA_MLST_Lepto	525	0	0
44	R0067-SP_S22.rg	prpE_MLST_Brucella	468	0	0
45	R0067-SP_S22.rg	putA_MLST_Brucella	527	0	0
46	R0067-SP_S22.rg	ribC_MLST_Bartonella	349	0	0
47	R0067-SP_S22.rg	rnpB_MLST_Bartonella	297	0	0
48	R0067-SP_S22.rg	rpoB_MLST_Bartonella	363	0	0
49	R0067-SP_S22.rg	soxA_1_MLST_Brucella	486	0	0
50	R0067-SP_S22.rg	sucA_MLST_Lepto	447	0	0
51	R0067-SP_S22.rg	trpE_MLST_Brucella	486	0	0
52	R0067-SP_S22.rg	*	0	0	496008
0	R0070-SP_S54.rg	Cox2_MST_Coxiella	356	0	0
1	R0070-SP_S54.rg	Cox5_MST_Coxiella	353	0	0
2	R0070-SP_S54.rg	Cox18_MST_Coxiella	516	0	0
3	R0070-SP_S54.rg	Cox20_MST_Coxiella	585	0	0
4	R0070-SP_S54.rg	Cox22_MST_Coxiella	340	0	0
5	R0070-SP_S54.rg	Cox37_MST_Coxiella	422	0	0
6	R0070-SP_S54.rg	Cox51_MST_Coxiella	634	0	0
7	R0070-SP_S54.rg	Cox56_MST_Coxiella	452	0	0
8	R0070-SP_S54.rg	Cox57_MST_Coxiella	565	0	0
9	R0070-SP_S54.rg	Cox61_MST_Coxiella	569	0	0
10	R0070-SP_S54.rg	acnA_MLST_Brucella	490	0	0
11	R0070-SP_S54.rg	adk_MLST_Lepto	430	0	0
12	R0070-SP_S54.rg	aroA_MLST_Brucella	565	0	0
13	R0070-SP_S54.rg	batR_1_MLST_Bartonella	487	4	0
14	R0070-SP_S54.rg	bvrR_1_MLST_Bartonella	486	14	10
15	R0070-SP_S54.rg	caiA_MLST_Brucella	449	0	0
16	R0070-SP_S54.rg	caiB_MLST_Lepto	402	0	0
17	R0070-SP_S54.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0070-SP_S54.rg	csdB_MLST_Brucella	487	0	0
19	R0070-SP_S54.rg	ddlA_MLST_Brucella	553	0	0
20	R0070-SP_S54.rg	dnaK_MLST_Brucella	470	0	0
21	R0070-SP_S54.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0070-SP_S54.rg	flaA_MLST_Bartonella	517	0	0
23	R0070-SP_S54.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0070-SP_S54.rg	ftsZ_H_1_MLST_Bartonella	483	3	3
25	R0070-SP_S54.rg	fumC_MLST_Brucella	452	0	0
26	R0070-SP_S54.rg	gap_MLST_Brucella	589	0	0
27	R0070-SP_S54.rg	glk_MLST_Brucella	475	0	0
28	R0070-SP_S54.rg	glmU_MLST_Lepto	444	2	0
29	R0070-SP_S54.rg	gltA_MLST_Bartonella	338	32	14
30	R0070-SP_S54.rg	groEL_MLST_Bartonella	442	4	4
31	R0070-SP_S54.rg	gyrB_MLST_Brucella	469	0	0
32	R0070-SP_S54.rg	icdA_MLST_Lepto	557	8	0
33	R0070-SP_S54.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0070-SP_S54.rg	leuA_MLST_Brucella	482	0	0
35	R0070-SP_S54.rg	lipL32_MLST_Lepto	450	2	0
36	R0070-SP_S54.rg	lipL41_MLST_Lepto	493	8	0
37	R0070-SP_S54.rg	mreA_MLST_Lepto	435	4	0
38	R0070-SP_S54.rg	mutL_MLST_Brucella	549	0	0
39	R0070-SP_S54.rg	mviM_1_MLST_Brucella	447	0	0
40	R0070-SP_S54.rg	nlpD_1_MLST_Bartonella	494	2	2
41	R0070-SP_S54.rg	omp25_MLST_Brucella	490	0	0
42	R0070-SP_S54.rg	pfkB__MLST_Lepto	432	2	0
43	R0070-SP_S54.rg	pntA_MLST_Lepto	525	12	0
44	R0070-SP_S54.rg	prpE_MLST_Brucella	468	0	0
45	R0070-SP_S54.rg	putA_MLST_Brucella	527	0	0
46	R0070-SP_S54.rg	ribC_MLST_Bartonella	349	0	0
47	R0070-SP_S54.rg	rnpB_MLST_Bartonella	297	0	0
48	R0070-SP_S54.rg	rpoB_MLST_Bartonella	363	0	0
49	R0070-SP_S54.rg	soxA_1_MLST_Brucella	486	0	0
50	R0070-SP_S54.rg	sucA_MLST_Lepto	447	0	0
51	R0070-SP_S54.rg	trpE_MLST_Brucella	486	0	0
52	R0070-SP_S54.rg	*	0	0	8619972
0	R0083-SP_S23.rg	Cox2_MST_Coxiella	356	0	0
1	R0083-SP_S23.rg	Cox5_MST_Coxiella	353	0	0
2	R0083-SP_S23.rg	Cox18_MST_Coxiella	516	0	0
3	R0083-SP_S23.rg	Cox20_MST_Coxiella	585	0	0
4	R0083-SP_S23.rg	Cox22_MST_Coxiella	340	0	0
5	R0083-SP_S23.rg	Cox37_MST_Coxiella	422	0	0
6	R0083-SP_S23.rg	Cox51_MST_Coxiella	634	0	0
7	R0083-SP_S23.rg	Cox56_MST_Coxiella	452	0	0
8	R0083-SP_S23.rg	Cox57_MST_Coxiella	565	0	0
9	R0083-SP_S23.rg	Cox61_MST_Coxiella	569	0	0
10	R0083-SP_S23.rg	acnA_MLST_Brucella	490	0	0
11	R0083-SP_S23.rg	adk_MLST_Lepto	430	0	0
12	R0083-SP_S23.rg	aroA_MLST_Brucella	565	0	0
13	R0083-SP_S23.rg	batR_1_MLST_Bartonella	487	29	29
14	R0083-SP_S23.rg	bvrR_1_MLST_Bartonella	486	1	1
15	R0083-SP_S23.rg	caiA_MLST_Brucella	449	0	0
16	R0083-SP_S23.rg	caiB_MLST_Lepto	402	0	0
17	R0083-SP_S23.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0083-SP_S23.rg	csdB_MLST_Brucella	487	0	0
